NN_Predicted_V1,NN_Predicted_V2,NN_Predicted_V3
2401.99,2402.0046,2401.9988
2405.419,2405.4326,2405.4253
2403.7761,2403.9243,2403.8655
2397.6814,2398.0,2397.8801
2392.256,2392.634,2392.492
2391.9683,2392.3618,2392.2134
2393.7017,2394.0032,2393.8857
2397.1677,2397.3271,2397.2595
2392.3289,2392.5095,2392.4338
2388.769,2388.9526,2388.8752
2387.9585,2388.128,2388.0557
2388.501,2388.706,2388.621
2403.6023,2403.5842,2403.5938
2403.394,2403.3809,2403.3882
2407.6553,2407.6572,2407.6602
2407.555,2407.5637,2407.5637
2405.5232,2405.5352,2405.5337
2403.9045,2403.9202,2403.9172
2403.2427,2403.263,2403.2595
2399.7485,2399.765,2399.7632
2397.665,2397.6807,2397.679
2398.7983,2398.816,2398.8137
2399.6504,2399.6677,2399.6643
2401.4946,2401.5105,2401.5056
2404.0234,2404.0376,2404.0312
2407.725,2407.739,2407.7307
2405.0542,2405.2043,2405.1438
2324.899,2325.0735,2324.988
2296.6702,2296.807,2296.727
2289.0334,2289.1462,2289.0723
2295.1096,2295.296,2295.1934
2299.636,2299.8792,2299.7554
2316.8994,2317.15,2317.0269
2376.8462,2377.1497,2377.0254
2321.913,2321.9717,2321.9214
2386.7837,2386.85,2386.816
2397.8262,2397.7944,2397.8064
2401.7544,2401.7349,2401.7446
2406.8584,2406.856,2406.861
2406.5425,2406.547,2406.5493
2406.5986,2406.6104,2406.6104
2405.8843,2405.9011,2405.8997
2406.9846,2407.0088,2407.0063
2404.2397,2404.2566,2404.261
2401.9128,2401.9285,2401.9326
2403.1692,2403.187,2403.19
2405.216,2405.2349,2405.2358
2406.6548,2406.6716,2406.6704
2408.833,2408.848,2408.8447
2412.2617,2412.2756,2412.271
2409.2976,2409.3599,2409.333
2325.8318,2325.7964,2325.7886
2301.7505,2301.6084,2301.6328
2290.449,2290.2627,2290.2998
2288.593,2288.4587,2288.4746
2282.8567,2282.7285,2282.741
2287.9473,2287.7646,2287.7974
2309.2788,2309.0938,2309.1316
2332.3008,2332.1763,2332.1982
2386.2124,2386.1648,2386.1782
2387.6511,2387.5938,2387.6143
2392.76,2392.7173,2392.7358
2400.0476,2400.0247,2400.0393
2398.33,2398.3118,2398.324
2397.2317,2397.2188,2397.2288
2397.1016,2397.0955,2397.1035
2394.527,2394.5227,2394.5298
2389.7466,2389.7332,2389.7468
2386.63,2386.614,2386.6274
2388.0461,2388.0327,2388.0444
2388.5295,2388.5144,2388.525
2388.9282,2388.9082,2388.918
2391.4846,2391.462,2391.4705
2395.8982,2395.8757,2395.8823
2400.5059,2400.4907,2400.4932
2401.2673,2401.2468,2401.2495
2395.6077,2395.5774,2395.5808
2393.525,2393.5242,2393.5159
2273.7246,2273.4827,2273.5356
2280.6484,2280.5369,2280.5461
2285.0327,2284.96,2284.9556
2299.8054,2299.7686,2299.754
2321.4407,2321.4868,2321.4475
2379.5178,2379.6023,2379.566
2391.3457,2391.2878,2391.3152
2396.3843,2396.3408,2396.3665
2403.9368,2403.9148,2403.9358
2404.342,2404.3286,2404.347
2404.2432,2404.2368,2404.2527
2404.92,2404.9214,2404.9353
2405.725,2405.7341,2405.7463
2406.6863,2406.7017,2406.715
2407.7983,2407.8184,2407.8306
2411.2397,2411.266,2411.2766
2413.9272,2413.9568,2413.9648
2414.649,2414.6755,2414.6816
2417.5793,2417.6055,2417.609
2420.7954,2420.821,2420.8223
2419.8862,2419.9033,2419.904
2341.725,2341.6096,2341.6394
2314.7756,2314.5872,2314.637
2305.9575,2305.7485,2305.8027
2301.91,2301.704,2301.7554
2296.8364,2296.6194,2296.6729
2300.6702,2300.467,2300.5156
2310.8206,2310.6787,2310.7078
2390.5708,2390.5627,2390.5674
2392.7258,2392.7268,2392.7312
2402.1099,2402.0713,2402.0989
2405.409,2405.3823,2405.4077
2409.935,2409.9246,2409.9458
2409.3384,2409.3342,2409.3525
2408.707,2408.7087,2408.725
2409.887,2409.8977,2409.9119
2409.3772,2409.3928,2409.4062
2407.541,2407.5635,2407.5718
2407.9517,2407.9778,2407.9856
2411.6592,2411.6921,2411.6987
2415.585,2415.6238,2415.6284
2415.1055,2415.1394,2415.1423
2415.072,2415.1003,2415.1018
2417.8623,2417.8894,2417.889
2413.9,2413.9785,2413.9536
2329.5947,2329.624,2329.6
2304.3044,2304.399,2304.344
2290.5544,2290.6511,2290.5918
2285.2974,2285.3267,2285.2905
2283.8188,2283.8647,2283.8206
2291.4114,2291.365,2291.3547
2325.9492,2325.9038,2325.9006
2381.552,2381.7266,2381.6587
2382.0457,2382.2463,2382.1694
2400.4268,2400.3909,2400.4143
2402.4714,2402.4446,2402.4658
2406.2957,2406.2832,2406.3005
2405.3726,2405.366,2405.3806
2404.963,2404.9626,2404.9749
2403.0806,2403.084,2403.0947
2400.7793,2400.7852,2400.7952
2399.7065,2399.7222,2399.7239
2398.3655,2398.382,2398.384
2398.5215,2398.539,2398.5405
2398.1553,2398.1707,2398.1716
2398.9724,2398.9849,2398.985
2400.941,2400.951,2400.95
2404.1025,2404.1113,2404.1086
2406.0417,2406.1006,2406.0774
2404.1218,2404.2217,2404.1816
2398.4517,2398.5786,2398.5269
2394.8965,2395.0981,2395.019
2390.0315,2390.3325,2390.218
2385.4907,2385.8418,2385.7087
2298.607,2298.6729,2298.6196
2304.051,2304.123,2304.068
2374.8606,2375.1335,2375.025
2378.118,2378.3276,2378.2417
2394.6792,2394.641,2394.6572
2397.4736,2397.446,2397.4595
2403.1738,2403.1628,2403.1726
2401.679,2401.6726,2401.6797
2400.6108,2400.6099,2400.6145
2401.3726,2401.38,2401.3828
2400.4597,2400.4717,2400.4739
2397.1013,2397.116,2397.113
2395.2593,2395.2734,2395.271
2396.6318,2396.6494,2396.6465
2398.2798,2398.298,2398.2944
2400.4167,2400.4346,2400.4297
2403.5925,2403.6099,2403.6033
2407.8137,2407.8313,2407.8235
2411.2422,2411.274,2411.2595
2409.5493,2409.6,2409.576
2405.8394,2405.884,2405.8599
2404.3652,2404.4324,2404.399
2339.3904,2339.4197,2339.386
2336.2087,2336.2698,2336.2231
2296.4197,2296.3247,2296.3267
2318.566,2318.503,2318.4976
2386.7947,2386.816,2386.7983
2390.6462,2390.6367,2390.6345
2396.401,2396.3694,2396.3804
2399.906,2399.8857,2399.894
2405.798,2405.796,2405.7996
2405.1282,2405.132,2405.1328
2403.0947,2403.102,2403.1013
2400.91,2400.9197,2400.918
2397.968,2397.979,2397.9763
2394.2375,2394.2444,2394.244
2392.5425,2392.5496,2392.5483
2393.3499,2393.3586,2393.3572
2394.066,2394.0735,2394.0713
2396.0217,2396.028,2396.025
2398.7227,2398.727,2398.7224
2402.3164,2402.3198,2402.3137
2406.4482,2406.452,2406.4443
2403.8682,2403.901,2403.8801
2329.155,2329.117,2329.1072
2303.9092,2303.8716,2303.8547
2296.071,2296.0898,2296.0493
2288.6562,2288.73,2288.6675
2298.1008,2298.282,2298.181
2310.7368,2310.9863,2310.8628
2369.7668,2370.118,2369.9753
2371.9597,2372.2202,2372.11
2390.2417,2390.1965,2390.2097
2393.4048,2393.3706,2393.3816
2399.4648,2399.4482,2399.4556
2398.169,2398.1575,2398.1624
2396.9575,2396.9512,2396.9539
2395.635,2395.6335,2395.6345
2394.2986,2394.301,2394.3008
2390.671,2390.6648,2390.6716
2390.9485,2390.9456,2390.9514
2393.4514,2393.453,2393.4573
2397.058,2397.0632,2397.0654
2396.8997,2396.8997,2396.901
2397.8953,2397.8904,2397.8906
2401.1218,2401.115,2401.114
2400.1094,2400.1863,2400.1519
2394.6199,2394.797,2394.725
2306.969,2307.003,2306.9631
2383.1313,2383.3591,2383.265
2318.3123,2318.285,2318.2666
2388.0527,2388.0723,2388.0522
2389.6018,2389.571,2389.5713
2390.5222,2390.4678,2390.4802
2389.1487,2389.0913,2389.1074
2388.8843,2388.8254,2388.845
2387.8425,2387.7856,2387.806
2390.3013,2390.2534,2390.2727
2396.863,2396.8342,2396.8496
2397.8506,2397.831,2397.8435
2400.0718,2400.0635,2400.0732
2401.5056,2401.5068,2401.5142
2401.7502,2401.7578,2401.7637
2400.7444,2400.7493,2400.7615
2401.9805,2401.9902,2402.0012
2406.2603,2406.2776,2406.2864
2407.9702,2407.988,2407.9949
2409.124,2409.1396,2409.1443
2411.548,2411.562,2411.5642
2415.506,2415.52,2415.5203
2420.0269,2420.0425,2420.041
2420.323,2420.3328,2420.331
2416.9385,2416.9358,2416.9363
2417.3892,2417.382,2417.384
2417.0415,2417.03,2417.0347
2416.4028,2416.3872,2416.395
2415.586,2415.5671,2415.579
2414.3313,2414.3096,2414.3262
2411.0571,2411.03,2411.0508
2413.1604,2413.1401,2413.162
2414.2168,2414.203,2414.2246
2415.1035,2415.0981,2415.1172
2418.7358,2418.746,2418.7603
2416.693,2416.7063,2416.7188
2415.576,2415.5935,2415.6042
2415.0906,2415.113,2415.1228
2414.2834,2414.3096,2414.3188
2412.7324,2412.7598,2412.7712
2411.743,2411.7705,2411.7817
2413.207,2413.2373,2413.2473
2415.0786,2415.1104,2415.1182
2417.493,2417.5247,2417.53
2420.3813,2420.4124,2420.4155
2424.2244,2424.2559,2424.2568
2430.1882,2430.2244,2430.2234
2431.174,2431.2095,2431.2068
2427.604,2427.6272,2427.626
2426.8315,2426.8484,2426.849
2425.006,2425.0151,2425.019
2348.2097,2348.0981,2348.1235
2420.6223,2420.6147,2420.6282
2419.6104,2419.599,2419.6174
2418.6616,2418.6494,2418.671
2417.788,2417.777,2417.8003
2415.858,2415.8474,2415.8708
2415.8376,2415.833,2415.8542
2417.3872,2417.3936,2417.411
2414.4446,2414.452,2414.4678
2413.2786,2413.2905,2413.3047
2413.1755,2413.1936,2413.2063
2412.017,2412.0386,2412.0508
2411.1619,2411.192,2411.1987
2410.2964,2410.3274,2410.3345
2410.9272,2410.96,2410.9663
2411.6655,2411.6978,2411.703
2413.1375,2413.1685,2413.1716
2415.306,2415.335,2415.336
2417.188,2417.214,2417.2134
2420.2664,2420.2915,2420.2898
2420.8545,2420.874,2420.872
2417.018,2417.0247,2417.0247
2416.093,2416.0923,2416.0942
2414.8914,2414.8838,2414.8884
2413.462,2413.4482,2413.4565
2411.8237,2411.805,2411.8171
2410.2063,2410.1838,2410.2
2409.5684,2409.545,2409.5645
2411.022,2411.003,2411.0242
2413.0737,2413.063,2413.0828
2415.1628,2415.1624,2415.1792
2417.8445,2417.8567,2417.8691
2416.7588,2416.7756,2416.7856
2417.458,2417.4836,2417.4907
2418.1738,2418.207,2418.2124
2418.5754,2418.6147,2418.6196
2416.4814,2416.5273,2416.5254
2416.643,2416.692,2416.6902
2418.653,2418.7053,2418.7036
2420.6052,2420.6594,2420.6567
2423.1345,2423.1892,2423.185
2425.739,2425.7932,2425.787
2428.9822,2429.037,2429.0288
2429.385,2429.4346,2429.4253
2424.195,2424.2317,2424.2224
2355.3398,2355.2617,2355.276
2306.719,2306.5242,2306.572
2298.809,2298.6125,2298.6582
2300.2039,2300.0725,2300.093
2298.38,2298.3003,2298.3008
2315.153,2315.172,2315.1394
2384.9475,2385.0908,2385.031
2399.434,2399.4011,2399.4165
2405.4836,2405.4648,2405.4788
2410.59,2410.5867,2410.5972
2415.9385,2415.9539,2415.9587
2413.8765,2413.8945,2413.8972
2412.347,2412.369,2412.3699
2410.1113,2410.135,2410.1353
2406.3147,2406.3374,2406.338
2398.4795,2398.479,2398.4788
2394.815,2394.808,2394.8071
2394.6611,2394.6519,2394.6494
2395.936,2395.9246,2395.9202
2398.1646,2398.1501,2398.144
2401.4763,2401.4604,2401.4521
2405.8518,2405.836,2405.8257
2410.4792,2410.4648,2410.453
2397.8665,2398.1328,2398.0208
2315.198,2315.3657,2315.2673
2306.1907,2306.362,2306.2576
2292.604,2292.6472,2292.5872
2332.0137,2332.03,2331.9883
2331.9644,2331.9358,2331.9114
2386.633,2386.712,2386.6636
2390.0813,2390.1516,2390.1094
2398.6843,2398.6396,2398.6482
2397.87,2397.8284,2397.8389
2398.6301,2398.5952,2398.6064
2402.951,2402.9302,2402.9397
2401.1223,2401.1055,2401.1135
2399.7588,2399.746,2399.7522
2399.1975,2399.1897,2399.1936
2398.5327,2398.5286,2398.5303
2396.5632,2396.5554,2396.556
2396.8232,2396.8164,2396.815
2400.3552,2400.352,2400.3474
2402.9158,2402.9124,2402.9053
2405.4421,2405.4365,2405.4272
2410.009,2410.0046,2409.993
2416.1484,2416.1482,2416.1333
2419.9207,2419.9204,2419.9043
2341.9963,2342.0872,2342.0244
2318.361,2318.4192,2318.3606
2315.2346,2315.3623,2315.2747
2313.4297,2313.666,2313.536
2290.7634,2290.9539,2290.837
2295.8306,2296.0515,2295.924
2331.1191,2331.445,2331.289
2381.878,2382.2642,2382.106
2405.208,2405.17,2405.1785
2406.2644,2406.233,2406.2432
2409.6597,2409.6404,2409.6506
2414.1858,2414.1826,2414.1904
2412.4727,2412.4734,2412.4797
2411.5913,2411.5967,2411.6013
2411.2554,2411.2654,2411.268
2410.046,2410.0579,2410.0586
2405.6667,2405.6658,2405.6707
2403.4502,2403.4463,2403.4485
2404.569,2404.5652,2404.5642
2407.2683,2407.2644,2407.2605
2410.6968,2410.6929,2410.686
2414.7559,2414.7524,2414.743
2418.2085,2418.2046,2418.193
2421.441,2421.4363,2421.4238
2405.7754,2406.1016,2405.9702
2398.0764,2398.481,2398.3206
2395.5137,2395.9314,2395.7651
2391.0618,2391.396,2391.2563
2313.1584,2313.1958,2313.14
2323.294,2323.335,2323.2815
2309.9956,2309.9788,2309.9448
2381.035,2381.0962,2381.055
2389.0952,2389.0198,2389.0361
2389.365,2389.2952,2389.3137
2392.0913,2392.0327,2392.0515
2399.0,2398.96,2398.9775
2397.5706,2397.5354,2397.5518
2398.3647,2398.338,2398.3518
2399.8145,2399.7954,2399.8066
2400.3347,2400.3215,2400.33
2400.4019,2400.3855,2400.398
2401.6135,2401.6,2401.6091
2404.5564,2404.5457,2404.5515
2406.528,2406.5166,2406.519
2408.815,2408.8013,2408.8013
2412.1533,2412.1387,2412.1362
2416.9348,2416.9224,2416.9172
2422.525,2422.5168,2422.5093
2414.4497,2414.6409,2414.5596
2409.857,2410.0945,2409.9963
2410.7676,2410.9897,2410.8965
2411.206,2411.389,2411.3093
2410.917,2411.028,2410.974
2411.7168,2411.752,2411.728
2410.8896,2410.8987,2410.888
2410.2866,2410.2761,2410.2773
2412.3723,2412.3323,2412.3516
2411.1887,2411.1514,2411.1736
2412.0493,2412.02,2412.0422
2415.401,2415.3857,2415.406
2413.7766,2413.7654,2413.7847
2412.5784,2412.5713,2412.5889
2412.5479,2412.546,2412.5613
2412.6953,2412.698,2412.711
2411.4275,2411.4314,2411.4448
2411.3486,2411.3533,2411.3635
2412.894,2412.8994,2412.906
2414.6792,2414.6836,2414.6868
2417.2822,2417.2856,2417.2854
2420.1013,2420.1033,2420.1006
2422.336,2422.3352,2422.3306
2424.7043,2424.7017,2424.6958
2424.539,2424.5315,2424.5256
2420.6929,2420.6694,2420.6672
2420.0735,2420.0437,2420.0437
2417.2246,2417.1868,2417.19
2322.4539,2322.246,2322.2905
2408.456,2408.4001,2408.412
2405.9084,2405.8506,2405.8665
2405.792,2405.7368,2405.7566
2406.5347,2406.4846,2406.5078
2405.3901,2405.3428,2405.3684
2407.143,2407.105,2407.131
2411.5386,2411.5154,2411.5403
2410.4941,2410.4763,2410.4998
2409.307,2409.2932,2409.315
2408.2754,2408.2656,2408.2852
2407.2905,2407.2837,2407.301
2405.8477,2405.8486,2405.8594
2405.5234,2405.525,2405.533
2407.0564,2407.0586,2407.0637
2408.278,2408.2786,2408.2805
2410.7295,2410.728,2410.7275
2413.2534,2413.2495,2413.2466
2416.9666,2416.9622,2416.9573
2421.655,2421.6526,2421.6458
2413.632,2413.8235,2413.745
2338.1675,2338.2053,2338.1665
2412.2388,2412.3193,2412.2778
2412.344,2412.3765,2412.3528
2407.515,2407.5444,2407.522
2320.046,2319.8772,2319.9082
2322.8835,2322.7012,2322.7393
2397.1912,2397.1377,2397.1523
2398.5059,2398.4487,2398.4697
2394.8071,2394.7483,2394.772
2394.7578,2394.7046,2394.729
2401.0625,2401.0266,2401.0496
2399.01,2398.9775,2398.999
2395.887,2395.856,2395.8757
2394.5315,2394.5044,2394.5222
2394.4102,2394.3882,2394.4036
2394.024,2394.0125,2394.0183
2393.794,2393.783,2393.787
2396.2234,2396.2146,2396.216
2398.8093,2398.8005,2398.7996
2403.0632,2403.0554,2403.0515
2406.7803,2406.7717,2406.7656
2410.4485,2410.4387,2410.4312
2415.951,2415.9448,2415.9348
2417.5957,2417.6174,2417.5962
2413.9736,2414.0132,2413.984
2412.4097,2412.4487,2412.419
2411.1304,2411.1584,2411.133
2406.698,2406.7698,2406.7292
2307.0269,2307.0369,2306.996
2317.0354,2317.1711,2317.0876
2382.9604,2383.195,2383.0964
2400.9404,2400.896,2400.9097
2403.263,2403.227,2403.2424
2405.7178,2405.6921,2405.7073
2409.6157,2409.6038,2409.6174
2407.2065,2407.197,2407.2092
2405.7659,2405.7603,2405.7705
2404.7388,2404.737,2404.7454
2403.533,2403.534,2403.5403
2401.4443,2401.4482,2401.4478
2400.829,2400.833,2400.83
2403.3328,2403.3394,2403.3337
2406.13,2406.1367,2406.1287
2409.4592,2409.4658,2409.455
2413.274,2413.2803,2413.267
2417.8438,2417.8516,2417.836
2421.4624,2421.47,2421.4531
2353.7327,2353.7505,2353.7178
2324.3196,2324.255,2324.245
2309.5386,2309.4387,2309.4375
2299.9614,2299.9043,2299.8845
2295.9937,2296.0405,2295.9802
2307.2004,2307.2954,2307.2195
2324.0537,2324.1865,2324.1018
2383.0715,2383.3577,2383.2368
2406.382,2406.3513,2406.359
2410.3857,2410.3662,2410.3752
2413.4543,2413.4465,2413.4548
2418.8281,2418.8381,2418.8433
2418.6675,2418.6838,2418.6873
2419.5332,2419.5574,2419.5583
2420.4023,2420.4329,2420.4321
2418.4163,2418.447,2418.4453
2417.2324,2417.2595,2417.2566
2417.4602,2417.4878,2417.483
2419.267,2419.296,2419.2878
2420.2126,2420.2393,2420.228
2420.81,2420.832,2420.818
2422.7463,2422.7656,2422.7495
2426.4575,2426.477,2426.459
2430.0256,2430.0457,2430.026
2414.6968,2414.9978,2414.8752
2354.5273,2354.7776,2354.6575
2346.9546,2347.2268,2347.0945
2401.5164,2401.957,2401.7834
2398.041,2398.5037,2398.3218
2396.4849,2396.9565,2396.7717
2395.892,2396.3374,2396.162
2396.1287,2396.5059,2396.355
2417.4014,2417.3867,2417.3928
2413.9756,2413.9592,2413.968
2411.9917,2411.9778,2411.987
2414.0662,2414.0627,2414.0706
2410.7227,2410.72,2410.7268
2408.1904,2408.1895,2408.1948
2405.9353,2405.936,2405.9395
2402.45,2402.4492,2402.451
2399.5742,2399.5635,2399.569
2399.8691,2399.8594,2399.862
2402.0984,2402.09,2402.0896
2404.3667,2404.3574,2404.3545
2406.6458,2406.6345,2406.629
2409.1257,2409.112,2409.1047
2413.0999,2413.086,2413.0767
2419.1777,2419.1682,2419.1565
2407.0803,2407.3958,2407.2683
2400.2407,2400.6458,2400.4858
2397.8447,2398.3044,2398.125
2398.03,2398.5198,2398.3298
2396.0244,2396.5212,2396.3284
2324.1396,2324.461,2324.3035
2389.245,2389.6948,2389.517
2390.4246,2390.8113,2390.6572
2414.582,2414.5525,2414.565
2415.2083,2415.1855,2415.1997
2416.8167,2416.804,2416.8179
2420.2336,2420.2356,2420.2468
2417.8682,2417.872,2417.8828
2417.4934,2417.5024,2417.5115
2416.9126,2416.9258,2416.9329
2416.0857,2416.1008,2416.1062
2414.4797,2414.4883,2414.498
2413.9958,2414.0042,2414.011
2416.5796,2416.5903,2416.5933
2419.0027,2419.0134,2419.013
2421.4373,2421.4473,2421.4434
2424.1323,2424.1409,2424.1343
2428.1345,2428.1445,2428.1355
2431.5183,2431.5283,2431.5176
2356.5334,2356.732,2356.6375
2328.6213,2328.834,2328.7246
2332.369,2332.6516,2332.515
2342.8164,2343.1606,2343.0032
2398.3389,2398.8247,2398.64
2395.856,2396.3325,2396.1506
2393.8948,2394.3408,2394.17
2391.5334,2391.8987,2391.7563
2415.389,2415.354,2415.373
2417.5474,2417.522,2417.5425
2420.279,2420.2664,2420.2861
2424.3794,2424.384,2424.4004
2422.178,2422.1846,2422.2004
2421.483,2421.4941,2421.5085
2422.154,2422.1711,2422.1838
2422.0625,2422.0828,2422.0933
2420.2095,2420.2292,2420.2407
2419.7864,2419.806,2419.8147
2421.7664,2421.787,2421.7922
2423.1287,2423.148,2423.1494
2425.609,2425.6272,2425.6252
2428.2642,2428.2815,2428.2764
2430.813,2430.8286,2430.8215
2431.507,2431.518,2431.51
2359.132,2359.2146,2359.1648
2323.3782,2323.5728,2323.472
2312.5593,2312.7751,2312.6614
2310.8645,2311.105,2310.98
2298.777,2298.9878,2298.871
2304.6536,2304.8687,2304.7524
2381.7695,2382.1387,2381.9941
2382.367,2382.6824,2382.5586
2405.1655,2405.1125,2405.136
2405.5745,2405.527,2405.5527
2406.929,2406.89,2406.9165
2410.7734,2410.7485,2410.7734
2409.0083,2408.9873,2409.011
2407.0676,2407.0496,2407.0715
2405.689,2405.6746,2405.6946
2404.0195,2404.007,2404.0247
2405.134,2405.1333,2405.1445
2406.72,2406.7231,2406.7312
2408.8762,2408.8816,2408.8862
2411.4517,2411.4573,2411.4587
2414.578,2414.5833,2414.5813
2417.0742,2417.077,2417.073
2421.1548,2421.1587,2421.152
2423.8677,2423.8699,2423.8623
2416.7563,2416.7385,2416.734
2329.687,2329.508,2329.546
2310.5325,2310.3074,2310.3567
2308.3499,2308.132,2308.1775
2398.743,2398.7395,2398.727
2393.0305,2393.0955,2393.059
2389.9836,2390.0864,2390.0378
2389.983,2390.071,2390.03
2398.531,2398.474,2398.4954
2397.5615,2397.5076,2397.5308
2399.3643,2399.3186,2399.3425
2403.857,2403.8264,2403.8489
2400.7676,2400.7385,2400.7598
2398.5176,2398.4912,2398.5107
2395.2036,2395.1777,2395.1953
2391.854,2391.8281,2391.8435
2390.7463,2390.7295,2390.736
2390.5732,2390.557,2390.5618
2389.643,2389.6228,2389.6265
2392.94,2392.921,2392.922
2398.6084,2398.593,2398.5908
2403.1836,2403.169,2403.1643
2407.9812,2407.9673,2407.9604
2412.9077,2412.896,2412.8872
2413.8616,2413.87,2413.8525
2409.208,2409.2644,2409.228
2339.3245,2339.3347,2339.3022
2402.5933,2402.763,2402.6865
2307.9412,2307.8994,2307.8777
2321.1948,2321.1565,2321.1372
2323.983,2323.9353,2323.9214
2389.975,2390.0564,2390.0144
2402.454,2402.4124,2402.4258
2405.5234,2405.4917,2405.5068
2408.5754,2408.5547,2408.5698
2415.114,2415.1128,2415.1248
2413.7822,2413.7852,2413.7957
2412.5183,2412.5251,2412.534
2412.283,2412.2947,2412.3015
2411.642,2411.6575,2411.6624
2411.0723,2411.0925,2411.0906
2408.8354,2408.853,2408.8489
2409.1077,2409.1238,2409.1174
2411.029,2411.0447,2411.0352
2413.7207,2413.735,2413.7231
2417.1482,2417.1619,2417.1472
2421.6536,2421.6685,2421.6519
2427.1091,2427.1277,2427.109
2420.3335,2420.5342,2420.448
2409.6309,2410.042,2409.883
2407.9941,2408.4631,2408.2842
2406.1824,2406.671,2406.485
2403.9932,2404.4744,2404.2905
2404.9036,2405.2834,2405.1338
2408.0308,2408.2808,2408.178
2407.3306,2407.5513,2407.4607
2420.9368,2420.933,2420.9382
2418.6694,2418.666,2418.673
2418.467,2418.4695,2418.4763
2421.1646,2421.1794,2421.1838
2418.2979,2418.3135,2418.317
2416.173,2416.1904,2416.1926
2414.6562,2414.676,2414.677
2412.5706,2412.5908,2412.59
2409.3933,2409.4067,2409.4055
2407.47,2407.4807,2407.477
2408.1355,2408.1458,2408.1394
2409.6572,2409.6658,2409.657
2411.3127,2411.3184,2411.307
2413.3237,2413.3257,2413.3125
2416.1526,2416.1526,2416.1377
2414.3816,2414.3706,2414.3567
2402.8484,2402.9976,2402.924
2389.2002,2389.537,2389.3962
2385.912,2386.308,2386.1453
2383.2644,2383.687,2383.514
2385.1145,2385.5598,2385.3796
2387.049,2387.495,2387.3157
2388.0166,2388.3955,2388.2402
2390.176,2390.4355,2390.324
2405.2048,2405.1672,2405.1753
2403.911,2403.8757,2403.8862
2404.295,2404.2659,2404.2769
2408.0574,2408.0425,2408.052
2406.407,2406.3962,2406.4043
2405.7024,2405.6965,2405.7026
2405.4517,2405.4507,2405.4548
2403.897,2403.8982,2403.9001
2401.4597,2401.4514,2401.457
2400.9065,2400.898,2400.9006
2403.2087,2403.202,2403.2017
2407.2795,2407.2754,2407.2717
2410.9636,2410.9597,2410.9531
2414.455,2414.451,2414.442
2418.1428,2418.1384,2418.1272
2423.452,2423.4514,2423.4382
2424.704,2424.6995,2424.686
2421.3572,2421.3398,2421.3289
2327.477,2327.2817,2327.3171
2349.42,2349.2827,2349.3
2418.7004,2418.6738,2418.6687
2418.0737,2418.043,2418.0427
2416.4197,2416.3904,2416.3936
2414.9697,2414.9402,2414.9478
2416.5098,2416.4844,2416.4963
2416.6965,2416.677,2416.6904
2416.8381,2416.8254,2416.8394
2420.165,2420.1667,2420.1782
2417.6553,2417.6587,2417.6694
2417.002,2417.0103,2417.0193
2416.3745,2416.3865,2416.3938
2415.6313,2415.6458,2415.6511
2414.0964,2414.1042,2414.1143
2414.801,2414.8105,2414.8174
2419.1167,2419.1316,2419.1343
2423.4338,2423.4526,2423.4512
2426.3018,2426.32,2426.3152
2430.2107,2430.2305,2430.2224
2435.6113,2435.6353,2435.6245
2440.0166,2440.0435,2440.0308
2437.6335,2437.6548,2437.6409
2355.8945,2355.7876,2355.8005
2358.0327,2357.9229,2357.9358
2321.7375,2321.5273,2321.57
2320.3245,2320.1187,2320.159
2337.9656,2337.8125,2337.838
2346.9111,2346.802,2346.8152
2415.5898,2415.6355,2415.6177
2424.553,2424.5366,2424.5537
2425.1365,2425.128,2425.1455
2427.2349,2427.2385,2427.2551
2429.7686,2429.7864,2429.7998
2427.6602,2427.6797,2427.6926
2427.0566,2427.0803,2427.0918
2425.3713,2425.3955,2425.4065
2422.3596,2422.3809,2422.391
2419.235,2419.2532,2419.265
2418.3206,2418.3374,2418.3462
2419.131,2419.1477,2419.153
2420.1824,2420.1968,2420.1985
2421.8262,2421.8381,2421.8367
2423.5974,2423.6062,2423.6023
2426.31,2426.3174,2426.3115
2430.8604,2430.8704,2430.8623
2429.6562,2429.6812,2429.665
2423.5364,2423.58,2423.5544
2419.6633,2419.7693,2419.7207
2411.6035,2411.838,2411.744
2404.4402,2404.7876,2404.6543
2399.4426,2399.8171,2399.6743
2400.6406,2400.8909,2400.7925
2408.1218,2408.1843,2408.1597
2416.5024,2416.4712,2416.4927
2414.5664,2414.5364,2414.56
2413.1855,2413.1592,2413.1838
2415.3567,2415.3418,2415.365
2413.1997,2413.1873,2413.2097
2411.2102,2411.2004,2411.2212
2412.539,2412.5376,2412.556
2412.3518,2412.3542,2412.3704
2410.3901,2410.3992,2410.4092
2410.6338,2410.6443,2410.6514
2413.0369,2413.0498,2413.0535
2414.8625,2414.8745,2414.875
2416.0708,2416.0793,2416.077
2416.9465,2416.95,2416.9456
2419.4233,2419.4243,2419.4182
2424.4246,2424.4282,2424.42
2416.8665,2417.054,2416.9775
2408.1992,2408.4893,2408.376
2412.0396,2412.1846,2412.1208
2413.1497,2413.2014,2413.1711
2411.0662,2411.0972,2411.0752
2408.5579,2408.583,2408.5652
2405.5764,2405.5977,2405.5833
2404.2717,2404.2727,2404.2695
2407.7378,2407.6978,2407.7173
2406.1904,2406.1519,2406.1738
2406.6375,2406.6055,2406.628
2410.2327,2410.214,2410.2349
2407.5232,2407.5063,2407.5261
2405.4382,2405.4243,2405.4426
